time,ax,ay,az,wx,wy,wz,accel_mag,gyro_mag,activity,subject_id
2.889583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
2.909583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
2.929583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
2.949583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
2.969583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
2.989583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.009583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
3.029583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.049583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.069583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
3.089583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
3.109583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
3.129583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.149583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.169583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.189583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.209583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.229583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.249583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
3.269583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.289583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.309583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
3.329583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
3.349583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
3.369583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.389583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.409583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.429583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.449583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.469583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.489583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
3.509583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.529583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.549583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
3.569583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
3.589583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
3.609583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.629583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.649583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.669583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.689583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.709583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.729583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
3.749583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.769583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.789583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
3.809583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
3.829583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
3.849583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.869583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.889583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.909583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
3.929583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
3.949583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
3.969583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
3.989583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.009583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.029583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
4.049583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
4.069583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
4.089583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.109583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.129583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.149583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.169583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.189583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.209583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
4.229583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.249583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.269583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
4.289583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
4.309583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
4.329583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.349583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.369583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.389583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.409583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.429583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.449583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
4.469583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.489583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.509583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
4.529583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
4.549583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
4.569583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.589583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.609583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.629583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.649583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.669583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.689583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
4.709583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.729583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.749583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
4.769583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
4.789583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
4.809583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.829583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.849583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.869583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
4.889583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.909583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.929583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
4.949583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
4.969583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
4.989583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
5.009583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
5.029583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
5.049583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.069583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.089583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.109583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.129583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.149583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.169583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
5.189583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.209583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.229583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
5.249583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
5.269583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
5.289583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.309583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.329583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.349583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.369583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.389583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.409583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
5.429583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.449583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.469583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
5.489583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
5.509583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
5.529583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.549583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.569583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.589583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.609583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.629583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.649583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
5.669583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.689583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.709583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
5.729583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
5.749583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
5.769583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.789583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.809583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.829583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
5.849583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.869583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.889583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
5.909583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
5.929583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
5.949583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
5.969583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
5.989583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
6.009583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.029583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.049583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.069583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.089583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.109583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.129583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
6.149583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.169583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.189583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
6.209583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
6.229583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
6.249583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.269583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.289583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.309583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.329583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.349583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.369583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
6.389583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.409583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.429583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
6.449583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
6.469583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
6.489583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.509583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.529583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.549583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.569583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.589583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.609583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
6.629583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.649583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.669583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
6.689583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
6.709583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
6.729583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.749583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.769583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.789583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
6.809583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.829583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.849583,-1.0,-0.9999999999999998,-0.9999999999999978,-1.0,-1.0,-1.0,1.7320508075688759,1.7320508075688772,standing,2
6.869583,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.889583,-1.0,-0.9999999999999998,-0.9999999999999984,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
6.909583,-1.0,-0.9999999999999998,-0.9999999999999989,-1.0,-1.0,-1.0,1.7320508075688765,1.7320508075688772,standing,2
6.929583,-1.0,-0.9999999999999999,-0.9999999999999996,-1.0,-1.0,-1.0,1.732050807568877,1.7320508075688772,standing,2
6.949583,-1.0,-0.9999999999999998,-0.999999999999998,-1.0,-1.0,-1.0,1.732050807568876,1.7320508075688772,standing,2
6.969583,-1.0,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,1.7320508075688772,1.7320508075688772,standing,2
6.989583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
7.009583,-1.0,-0.9999999999999998,-0.9999999999999991,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
7.029583,-1.0,-0.9999999999999998,-0.9999999999999993,-1.0,-1.0,-1.0,1.7320508075688767,1.7320508075688772,standing,2
7.049583,-1.0,-0.9999999999999999,-0.9999999999999982,-1.0,-1.0,-1.0,1.7320508075688763,1.7320508075688772,standing,2
